ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Total_Bin_Size	Enh_Bin_Size	Rand_Bind_Size	TotalPeaks	PeakOverlap	PeakOverlap_Rand
ENCFF236CPT	HepG2	ZNF367	A549	2959575	18142	25000	4600	1845	33
ENCFF237AST	HepG2	ZNF33A	A549	2959575	18142	25000	5716	1817	43
ENCFF238QAG	MCF-7	TRIM22	A549	2959575	18142	25000	27098	1483	215
ENCFF238XIA	K562	TGIF2	A549	2959575	18142	25000	4295	1500	44
ENCFF239GSE	HepG2	SMARCE1	A549	2959575	18142	25000	779	137	5
ENCFF239IMY	HepG2	MYC	A549	2959575	18142	25000	32244	8613	242
ENCFF239LRW	HepG2	SUZ12	A549	2959575	18142	25000	2197	802	15
ENCFF240ZHW	MCF-7	CEBPB	A549	2959575	18142	25000	37751	3210	311
ENCFF241YGM	HepG2	MATR3	A549	2959575	18142	25000	557	162	2
ENCFF242AOL	K562	ZEB2	A549	2959575	18142	25000	25673	3101	222
ENCFF243JXS	HepG2	SMAD1	A549	2959575	18142	25000	11326	3659	82
ENCFF245JPK	K562	OTX1	A549	2959575	18142	25000	10703	2217	87
ENCFF245TLY	HepG2	FLYWCH1	A549	2959575	18142	25000	4022	1424	38
ENCFF245XOL	HepG2	E2F4	A549	2959575	18142	25000	21956	6851	164
ENCFF247VVK	MCF-7	YBX1	A549	2959575	18142	25000	3384	70	33
ENCFF249NCB	HepG2	PREB	A549	2959575	18142	25000	2452	1027	20
ENCFF249WHV	HepG2	ZNF571	A549	2959575	18142	25000	5794	2350	58
ENCFF250DNU	HepG2	CEBPZ	A549	2959575	18142	25000	489	142	5
ENCFF251TUO	HepG2	FOXA3	A549	2959575	18142	25000	47949	6720	392
ENCFF252CVY	HepG2	PAF1	A549	2959575	18142	25000	6873	718	60
ENCFF253UAF	K562	ZNF280B	A549	2959575	18142	25000	1779	128	16
ENCFF254ZSQ	HepG2	CSRNP2	A549	2959575	18142	25000	2064	851	16
ENCFF255HEF	K562	ZNF407	A549	2959575	18142	25000	4524	1110	35
ENCFF255QEY	HepG2	ZNF616	A549	2959575	18142	25000	8994	3323	61
ENCFF257BGF	HepG2	KLF16	A549	2959575	18142	25000	30651	7548	226
ENCFF257CCO	HepG2	NFYB	A549	2959575	18142	25000	15456	3997	114
ENCFF257JVF	HepG2	MNT	A549	2959575	18142	25000	33339	3142	270
ENCFF257NOX	K562	SIN3B	A549	2959575	18142	25000	8987	4202	68
ENCFF258GDS	K562	BRCA1	A549	2959575	18142	25000	469	9	6
ENCFF258MNE	HepG2	ARID4A	A549	2959575	18142	25000	44831	11420	348
ENCFF258PLH	K562	FOS	A549	2959575	18142	25000	7854	1733	57
ENCFF258VTL	MCF-7	ZNF24	A549	2959575	18142	25000	11402	2058	92
ENCFF258XBJ	K562	CBX2	A549	2959575	18142	25000	2907	42	29
ENCFF259PTV	HepG2	ZNF570	A549	2959575	18142	25000	3166	1326	16
ENCFF259UJN	HepG2	ZNF549	A549	2959575	18142	25000	2666	861	17
ENCFF260APL	HepG2	FOXK2	A549	2959575	18142	25000	9215	1781	67
ENCFF260FYO	HepG2	CEBPA	A549	2959575	18142	25000	58396	4925	472
ENCFF261DZR	MCF-7	ATF7	A549	2959575	18142	25000	24059	1709	202
ENCFF261NJZ	HepG2	ZNF460	A549	2959575	18142	25000	16514	1847	135
ENCFF262CSX	HepG2	ZNF713	A549	2959575	18142	25000	6066	2060	36
ENCFF264GAF	HepG2	HLF	A549	2959575	18142	25000	67206	2649	581
ENCFF265KKE	K562	NELFE	A549	2959575	18142	25000	568	302	5
ENCFF265MQC	K562	ZNF324	A549	2959575	18142	25000	5671	613	55
ENCFF265QIF	HepG2	ZNF670	A549	2959575	18142	25000	15936	4682	120
ENCFF266MUT	K562	LCOR	A549	2959575	18142	25000	18383	4563	148
ENCFF266YHW	K562	MAX	A549	2959575	18142	25000	30264	6574	281
ENCFF267ADR	HepG2	RERE	A549	2959575	18142	25000	12821	2809	97
ENCFF267OGF	K562	SMARCA4	A549	2959575	18142	25000	39608	4306	347
ENCFF269PAM	K562	TFAM	A549	2959575	18142	25000	462	0	6
ENCFF270ONC	HepG2	GLYR1	A549	2959575	18142	25000	20505	5477	150
ENCFF270TMW	K562	ZC3H4	A549	2959575	18142	25000	5007	1520	48
ENCFF270TSN	K562	ARID3B	A549	2959575	18142	25000	2633	692	35
ENCFF272IPH	HepG2	ZNF337	A549	2959575	18142	25000	9563	2939	70
ENCFF273KIA	K562	JUND	A549	2959575	18142	25000	35414	4445	316
ENCFF278BHW	A549	JUNB	A549	2959575	18142	25000	29913	7006	258
ENCFF278CIM	HepG2	TSC22D2	A549	2959575	18142	25000	11573	3476	87
ENCFF280AIK	K562	MTA3	A549	2959575	18142	25000	26208	6413	221
ENCFF281CNU	MCF-7	ZNF574	A549	2959575	18142	25000	3400	999	21
ENCFF282KHW	K562	MCM5	A549	2959575	18142	25000	743	26	6
ENCFF283FBB	MCF-7	MSX2	A549	2959575	18142	25000	10059	2343	68
ENCFF283UWH	K562	ZNF148	A549	2959575	18142	25000	23576	4952	192
ENCFF284FTY	K562	BDP1	A549	2959575	18142	25000	461	42	4
ENCFF285KBA	MCF-7	SNIP1	A549	2959575	18142	25000	2534	999	8
ENCFF285MHB	K562	HOXB6	A549	2959575	18142	25000	1411	295	15
ENCFF285TMA	K562	FIP1L1	A549	2959575	18142	25000	10446	4255	81
ENCFF286IPW	K562	YBX1	A549	2959575	18142	25000	533	21	5
ENCFF287TUA	HepG2	NAIF1	A549	2959575	18142	25000	12243	4059	98
ENCFF288BSV	HepG2	TERF1	A549	2959575	18142	25000	3298	1253	21
ENCFF288NCG	HepG2	ZKSCAN8	A549	2959575	18142	25000	17390	3737	135
ENCFF289LLT	K562	SMC3	A549	2959575	18142	25000	26753	1582	230
ENCFF290CNC	MCF-7	MAZ	A549	2959575	18142	25000	15756	5347	98
ENCFF290DJX	MCF-7	EP300	A549	2959575	18142	25000	11945	1712	97
ENCFF290IVM	HepG2	KLF6	A549	2959575	18142	25000	18025	5884	142
ENCFF290UUF	HepG2	ZNF30	A549	2959575	18142	25000	5219	1871	49
ENCFF291LHW	HepG2	ZFY	A549	2959575	18142	25000	40723	11026	318
ENCFF292HSS	K562	ZBTB17	A549	2959575	18142	25000	15182	3674	125
ENCFF292XSQ	HepG2	TARDBP	A549	2959575	18142	25000	7519	2964	63
ENCFF293HRO	HepG2	SFPQ	A549	2959575	18142	25000	422	113	2
ENCFF293NUD	HepG2	ZKSCAN1	A549	2959575	18142	25000	7158	1158	61
ENCFF294DQQ	HepG2	ZNF160	A549	2959575	18142	25000	12985	4069	107
ENCFF295XBK	K562	ZNF263	A549	2959575	18142	25000	19116	3885	180
ENCFF295XCB	K562	ZNF444	A549	2959575	18142	25000	2953	622	28
ENCFF295YRT	K562	GATAD2A	A549	2959575	18142	25000	11793	2531	104
ENCFF296WYX	HepG2	ZNF691	A549	2959575	18142	25000	19205	5058	156
ENCFF298ZCT	A549	FOSL2	A549	2959575	18142	25000	21026	5413	167
ENCFF300AER	HepG2	ZNF17	A549	2959575	18142	25000	2415	861	17
ENCFF301CNM	HepG2	CEBPB	A549	2959575	18142	25000	21527	2265	200
ENCFF302AZX	HepG2	MYPOP	A549	2959575	18142	25000	24758	7034	194
ENCFF302RKX	MCF-7	OTX1	A549	2959575	18142	25000	7474	1511	76
ENCFF304PQQ	K562	LARP7	A549	2959575	18142	25000	7442	1478	59
ENCFF305XQM	K562	ZNF76	A549	2959575	18142	25000	5891	1573	51
ENCFF306TAD	K562	SNRNP70	A549	2959575	18142	25000	812	141	8
ENCFF306ZFX	HepG2	NFE2	A549	2959575	18142	25000	3509	976	25
ENCFF307GHJ	K562	POLR3G	A549	2959575	18142	25000	258	18	1
ENCFF307JCM	A549	PHF8	A549	2959575	18142	25000	17062	8441	125
ENCFF307UZC	K562	ZNF75A	A549	2959575	18142	25000	3927	537	34
ENCFF308CTG	HepG2	ZNF384	A549	2959575	18142	25000	18436	1860	149
ENCFF308RXD	HepG2	ISL2	A549	2959575	18142	25000	29200	6292	244
ENCFF308STQ	HepG2	NRF1	A549	2959575	18142	25000	16492	5011	132
ENCFF308VAI	K562	ZBTB49	A549	2959575	18142	25000	2748	892	26
ENCFF309DMZ	K562	THRA	A549	2959575	18142	25000	1793	153	14
ENCFF310CCS	K562	USF1	A549	2959575	18142	25000	22400	2799	183
ENCFF310IDS	A549	CHD2	A549	2959575	18142	25000	3410	1755	21
ENCFF310IWF	HepG2	ZNF564	A549	2959575	18142	25000	16839	4890	130
ENCFF310TQK	HepG2	BHLHA15	A549	2959575	18142	25000	7233	2159	45
ENCFF312HBF	A549	BCL3	A549	2959575	18142	25000	24646	11834	163
ENCFF312YZB	HepG2	NCOA5	A549	2959575	18142	25000	1554	449	10
ENCFF313BSI	HepG2	ZNF18	A549	2959575	18142	25000	15802	4665	119
ENCFF313VEF	K562	MBD1	A549	2959575	18142	25000	3629	313	28
ENCFF314CDT	HepG2	TEAD3	A549	2959575	18142	25000	45716	6615	389
ENCFF314KET	HepG2	CREB1	A549	2959575	18142	25000	38741	4435	294
ENCFF317GWN	HepG2	RFXANK	A549	2959575	18142	25000	7712	2392	66
ENCFF318CUZ	HepG2	FOXO4	A549	2959575	18142	25000	12507	2083	121
ENCFF318ZUN	K562	ZNF436	A549	2959575	18142	25000	2593	502	18
ENCFF320EKJ	HepG2	ZFP36L2	A549	2959575	18142	25000	3120	1133	28
ENCFF320KEW	MCF-7	ZNF512B	A549	2959575	18142	25000	4866	843	33
ENCFF321LMQ	K562	NFRKB	A549	2959575	18142	25000	6944	2844	57
ENCFF321MKV	HepG2	ZNF10	A549	2959575	18142	25000	818	267	8
ENCFF321MWB	HepG2	ZNF235	A549	2959575	18142	25000	9883	3741	88
ENCFF321UQK	HepG2	SRSF1	A549	2959575	18142	25000	11216	4236	71
ENCFF322CXC	HepG2	RFXAP	A549	2959575	18142	25000	18793	5383	143
ENCFF322IPP	HepG2	ZNF879	A549	2959575	18142	25000	7696	2866	58
ENCFF322IVF	HepG2	ZNF501	A549	2959575	18142	25000	38092	8823	295
ENCFF324ELP	K562	CREM	A549	2959575	18142	25000	38567	7290	330
ENCFF326CIT	K562	UBTF	A549	2959575	18142	25000	19239	5727	151
ENCFF328ZJV	MCF-7	ZBTB11	A549	2959575	18142	25000	2547	1029	15
ENCFF330EGV	K562	ERF	A549	2959575	18142	25000	2513	873	26
ENCFF330OCU	A549	CBX8	A549	2959575	18142	25000	2621	30	19
ENCFF330OKC	HepG2	CSRNP1	A549	2959575	18142	25000	16948	5229	123
ENCFF330SXS	HepG2	ZFP1	A549	2959575	18142	25000	12309	2829	106
ENCFF331BSI	HepG2	FOXO1	A549	2959575	18142	25000	25771	4926	210
ENCFF331QMY	HepG2	ZNF850	A549	2959575	18142	25000	5153	1798	32
ENCFF332AZX	MCF-7	TCF7L2	A549	2959575	18142	25000	12000	1383	92
ENCFF332FUE	HepG2	YBX1	A549	2959575	18142	25000	4651	38	43
ENCFF332MPQ	HepG2	ZNF839	A549	2959575	18142	25000	8063	2667	70
ENCFF333PIQ	HepG2	CAMTA2	A549	2959575	18142	25000	8133	2910	0
ENCFF335VOJ	K562	PYGO2	A549	2959575	18142	25000	2836	510	30
ENCFF335VPW	HepG2	POGK	A549	2959575	18142	25000	24431	6881	193
ENCFF335ZTU	K562	SMAD3	A549	2959575	18142	25000	2731	367	27
ENCFF338JHW	HepG2	HDAC6	A549	2959575	18142	25000	1074	365	5
ENCFF338YFQ	HepG2	SOX18	A549	2959575	18142	25000	7587	2237	51
ENCFF339BDC	MCF-7	ZBTB7B	A549	2959575	18142	25000	7283	1650	66
ENCFF339GYF	HepG2	ZGPAT	A549	2959575	18142	25000	45317	10258	355
ENCFF339ZPY	HepG2	SMAD9	A549	2959575	18142	25000	5143	1749	32
ENCFF340TNC	HepG2	ZNF556	A549	2959575	18142	25000	20025	5410	154
ENCFF340VOQ	HepG2	TFDP2	A549	2959575	18142	25000	22536	6694	195
ENCFF341CNM	K562	NFXL1	A549	2959575	18142	25000	4629	504	39
ENCFF341HVV	A549	CBX2	A549	2959575	18142	25000	98	31	0
ENCFF342ETP	HepG2	SP110	A549	2959575	18142	25000	4064	1470	44
ENCFF342NSW	MCF-7	NCOA3	A549	2959575	18142	25000	6837	800	48
ENCFF343BIK	A549	GABPA	A549	2959575	18142	25000	17257	7744	128
ENCFF344MKI	K562	ARID2	A549	2959575	18142	25000	11953	1107	97
ENCFF345BUG	K562	PBX2	A549	2959575	18142	25000	33043	2190	257
ENCFF345IHK	K562	ZNF589	A549	2959575	18142	25000	21004	3706	170
ENCFF346AOR	K562	ZBTB7A	A549	2959575	18142	25000	28750	7441	264
ENCFF347UBA	HepG2	SP5	A549	2959575	18142	25000	24936	5803	202
ENCFF348MDS	HepG2	AGO2	A549	2959575	18142	25000	44347	8010	352
ENCFF349MFA	HepG2	HNRNPUL1	A549	2959575	18142	25000	3578	1067	22
ENCFF349OOT	HepG2	ZBTB38	A549	2959575	18142	25000	35883	6337	280
ENCFF349PJY	HepG2	ZNF24	A549	2959575	18142	25000	5596	1265	41
ENCFF349VSP	K562	KAT2B	A549	2959575	18142	25000	757	246	12
ENCFF350CKI	HepG2	NR2F6	A549	2959575	18142	25000	31502	3498	263
ENCFF351COM	HepG2	MYRF	A549	2959575	18142	25000	5681	2002	42
ENCFF352NGK	K562	ZNF785	A549	2959575	18142	25000	574	30	7
ENCFF353STA	HepG2	ZNF431	A549	2959575	18142	25000	13194	3951	107
ENCFF354VWZ	HepG2	POLR2A	A549	2959575	18142	25000	29652	8917	240
ENCFF356WOE	MCF-7	ZBTB33	A549	2959575	18142	25000	7744	428	60
ENCFF356ZVN	HepG2	HNF4A	A549	2959575	18142	25000	12589	1606	102
ENCFF358INM	HepG2	TFE3	A549	2959575	18142	25000	23741	5231	182
ENCFF359DKY	HepG2	GRHL1	A549	2959575	18142	25000	191	62	1
ENCFF359ZQQ	K562	DMBX1	A549	2959575	18142	25000	19383	2791	160
ENCFF361JRX	HepG2	KDM4B	A549	2959575	18142	25000	12149	3482	105
ENCFF361NJR	HepG2	TCF7L2	A549	2959575	18142	25000	4167	389	33
ENCFF361PBY	HepG2	ZNF362	A549	2959575	18142	25000	25400	4070	219
ENCFF362JHQ	K562	TFDP1	A549	2959575	18142	25000	22986	6045	184
ENCFF362PMI	HepG2	ZNF274	A549	2959575	18142	25000	429	0	4
ENCFF362UGH	K562	JUNB	A549	2959575	18142	25000	15532	2261	147
ENCFF364DXQ	HepG2	ZNF598	A549	2959575	18142	25000	16808	4565	142
ENCFF365ETH	K562	GMEB1	A549	2959575	18142	25000	29386	6830	246
ENCFF366KEF	HepG2	TMF1	A549	2959575	18142	25000	11177	4081	95
ENCFF366XDW	K562	NFE2L1	A549	2959575	18142	25000	6376	516	54
ENCFF368IYV	HepG2	IRF1	A549	2959575	18142	25000	4262	1545	32
ENCFF370XOM	HepG2	STAT5B	A549	2959575	18142	25000	4662	1637	37
ENCFF370YGS	K562	TBP	A549	2959575	18142	25000	22040	6512	175
ENCFF371EUY	HepG2	ZNF709	A549	2959575	18142	25000	17471	5791	127
ENCFF371LUB	HepG2	IKZF5	A549	2959575	18142	25000	31019	7213	256
ENCFF371SJR	K562	ATF7	A549	2959575	18142	25000	47215	8582	397
ENCFF372DFI	HepG2	MXD3	A549	2959575	18142	25000	17553	6070	134
ENCFF372PXU	HepG2	E2F2	A549	2959575	18142	25000	6782	2587	49
ENCFF372YFU	K562	THAP7	A549	2959575	18142	25000	3491	1382	33
ENCFF373JGX	HepG2	ZNF407	A549	2959575	18142	25000	20345	6163	134
ENCFF373KUZ	HepG2	ZNF101	A549	2959575	18142	25000	3936	1548	39
ENCFF373NIO	A549	NFE2L2	A549	2959575	18142	25000	8113	1356	82
ENCFF373SRR	HepG2	TFDP1	A549	2959575	18142	25000	23315	6550	182
ENCFF374HXP	HepG2	ZBTB4	A549	2959575	18142	25000	15190	3473	129
ENCFF375SIS	K562	ID3	A549	2959575	18142	25000	18818	3879	159
ENCFF376CUV	HepG2	KDM6A	A549	2959575	18142	25000	14004	2021	124
ENCFF378GRS	HepG2	GMEB2	A549	2959575	18142	25000	5589	2540	42
ENCFF380KJB	K562	ZNF398	A549	2959575	18142	25000	1015	67	11
ENCFF381ULU	MCF-7	GATA3	A549	2959575	18142	25000	15137	1024	129
ENCFF381WCL	HepG2	MTA1	A549	2959575	18142	25000	23103	5631	171
ENCFF382CUT	K562	ILF3	A549	2959575	18142	25000	3454	1007	22
ENCFF382QUI	K562	ZNF277	A549	2959575	18142	25000	1535	54	14
ENCFF382YJO	HepG2	RXRA	A549	2959575	18142	25000	20385	2904	156
ENCFF383IEP	K562	SAP30	A549	2959575	18142	25000	14291	5596	123
ENCFF384TZN	HepG2	ZBTB25	A549	2959575	18142	25000	19576	5395	159
ENCFF385DPO	HepG2	HOXA5	A549	2959575	18142	25000	20921	5779	167
ENCFF385LDF	MCF-7	MYC	A549	2959575	18142	25000	9492	1999	89
ENCFF385UIF	HepG2	ZNF697	A549	2959575	18142	25000	15367	4479	140
ENCFF386FQQ	MCF-7	NR2F2	A549	2959575	18142	25000	34449	4221	264
ENCFF386ZWO	K562	CBX3	A549	2959575	18142	25000	24867	3090	212
ENCFF387KML	HepG2	ETV6	A549	2959575	18142	25000	9770	3542	69
ENCFF387PJU	HepG2	RAD51	A549	2959575	18142	25000	6689	700	55
ENCFF388IZF	HepG2	ZNF484	A549	2959575	18142	25000	2230	870	17
ENCFF388KGW	K562	GATAD2B	A549	2959575	18142	25000	13601	3369	120
ENCFF389YCG	HepG2	ZNF138	A549	2959575	18142	25000	8897	3443	51
ENCFF390AZA	A549	ZC3H11A	A549	2959575	18142	25000	7979	250	69
ENCFF390VZU	HepG2	FIP1L1	A549	2959575	18142	25000	3449	1470	30
ENCFF390XVX	A549	ETS1	A549	2959575	18142	25000	10098	5150	70
ENCFF391XMO	HepG2	ZNF562	A549	2959575	18142	25000	2073	656	11
ENCFF392INU	K562	ZBED1	A549	2959575	18142	25000	6056	1803	38
ENCFF392MAR	K562	TFCP2	A549	2959575	18142	25000	8680	2594	86
ENCFF393LUP	HepG2	EP300	A549	2959575	18142	25000	34051	4786	283
ENCFF395PJC	MCF-7	COPS2	A549	2959575	18142	25000	628	5	2
ENCFF396ZSB	HepG2	ZNF776	A549	2959575	18142	25000	13351	4763	118
ENCFF398TIE	HepG2	TGIF2	A549	2959575	18142	25000	20111	5125	132
ENCFF398UQZ	K562	YY1	A549	2959575	18142	25000	30746	7061	245
ENCFF399AJX	HepG2	NFKBIZ	A549	2959575	18142	25000	13806	3715	107
ENCFF399LOS	HepG2	NCOA1	A549	2959575	18142	25000	11101	3142	81
ENCFF399YOO	HepG2	ELK1	A549	2959575	18142	25000	9729	3157	76
ENCFF399ZUJ	A549	EHMT2	A549	2959575	18142	25000	2289	211	20
ENCFF401HSI	HepG2	FOSL2	A549	2959575	18142	25000	30456	4971	248
ENCFF401YUZ	MCF-7	GATAD2B	A549	2959575	18142	25000	1890	352	17
ENCFF404ASR	A549	NR2E3	A549	2959575	18142	25000	8108	4001	64
ENCFF404IUH	HepG2	ZNF264	A549	2959575	18142	25000	18676	4271	138
ENCFF405BKB	K562	PRDM10	A549	2959575	18142	25000	28438	4394	232
ENCFF405EGZ	K562	TBX18	A549	2959575	18142	25000	6179	1391	68
ENCFF405LDS	HepG2	EED	A549	2959575	18142	25000	12207	3715	103
ENCFF405UGF	HepG2	SKI	A549	2959575	18142	25000	31003	6723	241
ENCFF405YXO	HepG2	ZNF180	A549	2959575	18142	25000	2774	1108	22
ENCFF405ZPR	K562	STAT1	A549	2959575	18142	25000	857	75	8
ENCFF407STM	K562	ZSCAN29	A549	2959575	18142	25000	4543	1315	40
ENCFF407WPM	HepG2	MEF2D	A549	2959575	18142	25000	22946	5213	170
ENCFF408CTC	HepG2	ZFP82	A549	2959575	18142	25000	11799	4256	82
ENCFF408NUX	K562	CHD1	A549	2959575	18142	25000	11260	4189	100
ENCFF408RSJ	K562	CDC5L	A549	2959575	18142	25000	4889	928	35
ENCFF409BJK	HepG2	ZNF414	A549	2959575	18142	25000	17003	4716	130
ENCFF409PJJ	HepG2	ZNF12	A549	2959575	18142	25000	18504	3496	154
ENCFF409SDU	K562	RNF2	A549	2959575	18142	25000	4720	1069	37
ENCFF409YKQ	HepG2	GATA2	A549	2959575	18142	25000	22235	2730	185
ENCFF410RJD	K562	NRF1	A549	2959575	18142	25000	4442	1794	40
ENCFF410SWS	K562	TCFL5	A549	2959575	18142	25000	1992	232	22
ENCFF411GOS	HepG2	AKNA	A549	2959575	18142	25000	3778	1408	25
ENCFF412WOK	K562	DNMT1	A549	2959575	18142	25000	2341	578	13
ENCFF413CKX	HepG2	GTF3A	A549	2959575	18142	25000	6833	2203	53
ENCFF413LLO	K562	POLR2G	A549	2959575	18142	25000	55335	10265	473
ENCFF413OMR	HepG2	ZNF280D	A549	2959575	18142	25000	20000	4283	142
ENCFF413PEE	HepG2	LCORL	A549	2959575	18142	25000	8745	1106	58
ENCFF414GKA	HepG2	ZNF550	A549	2959575	18142	25000	5109	1632	40
ENCFF415MKA	K562	TCF15	A549	2959575	18142	25000	3288	567	27
ENCFF415YWK	HepG2	ZNF343	A549	2959575	18142	25000	13440	4251	108
ENCFF416TFM	K562	ZNF445	A549	2959575	18142	25000	2889	412	30
ENCFF417FFL	K562	RNF219	A549	2959575	18142	25000	1320	231	12
ENCFF417HLM	HepG2	ONECUT2	A549	2959575	18142	25000	10584	1936	90
ENCFF417LFH	HepG2	MTERF4	A549	2959575	18142	25000	14121	4281	114
ENCFF419GHH	HepG2	SREBF2	A549	2959575	18142	25000	223	65	2
ENCFF421QJP	HepG2	ZBTB8A	A549	2959575	18142	25000	4468	1669	27
ENCFF422MYG	HepG2	ZNF513	A549	2959575	18142	25000	2877	1141	18
ENCFF422TZK	HepG2	BCL6	A549	2959575	18142	25000	40199	6186	336
ENCFF423CWQ	K562	ZBTB8A	A549	2959575	18142	25000	611	115	2
ENCFF424FZS	HepG2	BCL3	A549	2959575	18142	25000	17807	5493	128
ENCFF424GKS	HepG2	POLR2AphosphoS2	A549	2959575	18142	25000	6538	1365	42
ENCFF424OWM	K562	PHB	A549	2959575	18142	25000	3429	1241	27
ENCFF425JPL	HepG2	ZNF354B	A549	2959575	18142	25000	6543	2028	58
ENCFF427GBB	HepG2	SRSF4	A549	2959575	18142	25000	2603	845	19
ENCFF427RSA	MCF-7	EGR1	A549	2959575	18142	25000	10074	2996	90
ENCFF427XNV	MCF-7	ELK1	A549	2959575	18142	25000	6469	2817	51
ENCFF428GSG	MCF-7	PPP1R10	A549	2959575	18142	25000	973	114	10
ENCFF428HNJ	HepG2	ZNF280B	A549	2959575	18142	25000	15712	4248	122
ENCFF428ZPS	HepG2	ZBTB14	A549	2959575	18142	25000	9844	3790	66
ENCFF430IPX	K562	ZNF395	A549	2959575	18142	25000	25095	5311	217
ENCFF430YXJ	K562	IRF2	A549	2959575	18142	25000	2177	275	18
ENCFF431BYW	HepG2	ARNT2	A549	2959575	18142	25000	21705	6839	172
ENCFF432HRL	K562	TAF9B	A549	2959575	18142	25000	15045	4593	123
ENCFF433ERT	K562	VEZF1	A549	2959575	18142	25000	46866	9856	404
ENCFF434IDL	MCF-7	E4F1	A549	2959575	18142	25000	2478	620	22
ENCFF435AEQ	HepG2	NKX3-1	A549	2959575	18142	25000	13156	4298	86
ENCFF435MHH	K562	ZNF212	A549	2959575	18142	25000	2440	665	25
ENCFF435SNP	K562	ZBTB26	A549	2959575	18142	25000	8432	1471	85
ENCFF435UDQ	MCF-7	ZNF8	A549	2959575	18142	25000	1598	64	17
ENCFF436DME	K562	MEF2D	A549	2959575	18142	25000	14655	1879	128
ENCFF436SNU	HepG2	SOX6	A549	2959575	18142	25000	1146	20	2
ENCFF437PVG	HepG2	SALL2	A549	2959575	18142	25000	18174	5977	149
ENCFF437XMN	HepG2	ZNF780A	A549	2959575	18142	25000	6859	2316	47
ENCFF438BWN	K562	NCOA6	A549	2959575	18142	25000	4660	1192	24
ENCFF438IYI	K562	TFAP4	A549	2959575	18142	25000	43434	8595	345
ENCFF438MZI	HepG2	ZHX3	A549	2959575	18142	25000	6775	2392	52
ENCFF439CGG	HepG2	KDM1A	A549	2959575	18142	25000	51849	6726	439
ENCFF439SWX	A549	ZNF624	A549	2959575	18142	25000	6657	3127	50
ENCFF439TJM	K562	MAFK	A549	2959575	18142	25000	27238	1946	248
ENCFF440AQF	K562	MNT	A549	2959575	18142	25000	29142	6536	232
ENCFF440JOS	HepG2	ATF3	A549	2959575	18142	25000	4238	1462	40
ENCFF441QXF	K562	SLC30A9	A549	2959575	18142	25000	584	114	4
ENCFF442AHG	HepG2	ZNF527	A549	2959575	18142	25000	10220	2891	83
ENCFF442RYH	K562	ZNF431	A549	2959575	18142	25000	10129	2447	81
ENCFF442ZRY	HepG2	ZNF383	A549	2959575	18142	25000	5819	1859	41
ENCFF443BGE	K562	ZNF449	A549	2959575	18142	25000	4866	659	39
ENCFF443WEJ	MCF-7	ZHX2	A549	2959575	18142	25000	8928	2659	54
ENCFF445CZX	HepG2	CHCHD3	A549	2959575	18142	25000	7207	2534	63
ENCFF445FCL	HepG2	HINFP	A549	2959575	18142	25000	14281	4152	114
ENCFF445RVR	HepG2	BRCA1	A549	2959575	18142	25000	2052	969	14
ENCFF449JMB	K562	HIVEP1	A549	2959575	18142	25000	4463	1011	47
ENCFF450BWT	HepG2	ZNF674	A549	2959575	18142	25000	5058	2172	28
ENCFF451IBG	HepG2	ZNF567	A549	2959575	18142	25000	10271	3120	68
ENCFF451LLC	K562	ZNF83	A549	2959575	18142	25000	11163	2253	93
ENCFF451VTH	HepG2	ZNF276	A549	2959575	18142	25000	10720	3440	91
ENCFF453MMH	K562	KLF13	A549	2959575	18142	25000	9106	2801	82
ENCFF453UVV	HepG2	LCOR	A549	2959575	18142	25000	36736	6192	311
ENCFF453YPR	HepG2	SOX13	A549	2959575	18142	25000	49065	6406	419
ENCFF455PZT	HepG2	BAZ2A	A549	2959575	18142	25000	18828	5134	147
ENCFF455TXX	HepG2	ZNF546	A549	2959575	18142	25000	11514	4181	87
ENCFF455YMK	HepG2	SNRNP70	A549	2959575	18142	25000	301	62	0
ENCFF456EDK	HepG2	CENPBD1	A549	2959575	18142	25000	2723	964	25
ENCFF456FTV	MCF-7	POLR2A	A549	2959575	18142	25000	23552	7900	183
ENCFF456USL	K562	CEBPG	A549	2959575	18142	25000	40381	2329	366
ENCFF457BJI	HepG2	RBM22	A549	2959575	18142	25000	35730	2235	279
ENCFF458FBS	HepG2	ZNF786	A549	2959575	18142	25000	10271	2993	74
ENCFF458IBK	HepG2	ZBTB44	A549	2959575	18142	25000	5282	2039	43
ENCFF458PBB	HepG2	MAFK	A549	2959575	18142	25000	46307	1532	409
ENCFF458VJS	HepG2	TRIM22	A549	2959575	18142	25000	1261	28	13
ENCFF460DRP	HepG2	ZSCAN25	A549	2959575	18142	25000	20244	5099	140
ENCFF462RVE	HepG2	ZNF782	A549	2959575	18142	25000	11696	3833	83
ENCFF463GXC	HepG2	ATF6	A549	2959575	18142	25000	5168	1702	44
ENCFF463QUS	HepG2	HNRNPLL	A549	2959575	18142	25000	27354	8452	217
ENCFF464GFC	MCF-7	SPDEF	A549	2959575	18142	25000	22791	4460	169
ENCFF464WKR	HepG2	ZNF597	A549	2959575	18142	25000	1368	597	9
ENCFF466PKS	K562	ZNF766	A549	2959575	18142	25000	27026	4141	223
ENCFF467WXB	HepG2	SP140L	A549	2959575	18142	25000	6804	1851	64
ENCFF468WZL	HepG2	ZNF530	A549	2959575	18142	25000	1826	737	8
